installation_s3ic_id,description,date,georisques_id,ocr_status,size
0074.02261,AP complémentaire (art 18 déc. 77) - EdD,2007-10-30,P/3/96aad28ef23d4dfd8f6a25c9ce266093,SUCCESS,87005.0
0074.02261,AP complémentaire codificatif (Art. R. 512-31),2000-07-18,P/9/f606d424facf45d38fefeff4c7f4b579,SUCCESS,1193126.0
0074.02270,Arrêté préfectoral complémentaire RSDE,2012-10-24,P/5/8acb34013c7206a7013c7210a9c10005,SUCCESS,8227597.0
0074.02276,Nouveau document,2020-09-21,P/3/8acb34fd74afbcdc0174afe403d60053,SUCCESS,5326982.0
0074.02276,Arrêté préfectoral complémentaire RSDE,2012-07-27,P/d/8acb340138d735b90138d7f70a1c001d,SUCCESS,2150198.0
0074.02278,APC,2014-10-29,P/4/8acb340149a453fa0149a457d79c0004,SUCCESS,227997.0
0074.02278,Arrêté préfectoral concernant EDF  CETAC  ARRIGHI  daté du 10/05/2012,2012-05-10,P/9/8acb340137bb82eb0137bbbc0cef0029,SUCCESS,708288.0
0074.02278,AP complémentaire (art 18 déc. 77) - demande de compléter  l'EdD,2008-01-04,P/d/6dc42fab04e34a7e92b15d09cbf38b7d,SUCCESS,114325.0
0074.02278,AP d'autorisation - 2ème TAC,2007-07-13,P/4/37983b68e8734eed854ffde309b3e6f4,SUCCESS,1216097.0
0074.02281,AP autorisation 2001/3005,2020-09-03,P/2/8acb34fd745321bd0174533caad90082,SUCCESS,2483021.0
0074.02281,APC,2013-10-15,P/c/8acb340142237182014223cc4549001c,SUCCESS,599707.0
0074.02282,AP 2019-81,2019-04-23,P/c/8acb34fd6a6e54f8016a6e5e40e5000c,SUCCESS,208148.0
0074.02282,APC 2018-110 du 26 juin 2018_SAFRAN,2018-06-26,P/4/8acb340164b1cecc0164b1dd4bd40004,SUCCESS,6347441.0
0074.02282,Arrêté préfectoral instaurant des garanties financières,2014-12-15,P/9/8acb34014a9a7c66014a9b349c8e00c9,SUCCESS,368108.0
0074.02282,Arrêté préfectoral concernant HISPANO SUIZA daté du 30/10/2012,2012-10-30,P/5/6449ead09ca14c64972fb041b1e9b215,SUCCESS,2981006.0
0074.02282,AP d'autorisation,1997-05-29,P/0/cced0140bf4749b68bc4ddf3a3b77a90,SUCCESS,2922730.0
0074.02283,AP garanties financières,2019-10-25,P/8/8acb34fd6e019117016e0196e6120008,SUCCESS,217277.0
0074.02283,Arrêté préfectoral instaurant des garanties financières,2014-12-17,P/5/8acb34014a9a7c66014a9b3985af00d5,SUCCESS,308515.0
0074.02283,Arrêté préfectoral concernant SIAAP (COLOMBES) daté du 06/11/2014,2014-11-06,P/4/8a10dba324764e10a74257da98dee944,SUCCESS,295451.0
0074.02283,Arrêté préfectoral concernant SIAAP (COLOMBES) daté du 13/03/2013,2013-03-13,P/8/c405e2257aff407498a245c1488bfc68,SUCCESS,491827.0
0074.02283,Arrêté préfectoral concernant SIAAP (COLOMBES) daté du 06/12/2012,2012-12-06,P/4/c0360ff92b9441508b1359d0348a3c64,SUCCESS,560082.0
0074.02283,AP complémentaire -RSDE,2010-01-25,P/b/8db896362ae042ce85658ce48589a7bb,SUCCESS,3508820.0
0074.02283,APC actualisant la réglementation   -IPPC-,2009-12-02,P/d/bf172bd3863a47928f46e6fbe3f0eecd,SUCCESS,3214614.0
0074.02284,arrêté préfectoral imposant des garanties financières,2014-10-14,P/f/a022cfec843c4604a086982b81614d2f,SUCCESS,311871.0
0074.02285,Arrêté préfectoral concernant TRA SABLE daté du 19/08/2014,2014-08-19,P/a/76e7169193cf4941ab4f6e0f768ae95a,SUCCESS,292825.0
0074.02285,AP complémentaire (Art. R. 512-31),2011-08-03,P/c/3ceb38056dda41188f6c1864377d91dc,SUCCESS,314515.0
0074.02330,AP d'autorisation (modification des installations),2004-07-13,P/a/2235605b61e64a6f9038661a2be12f4a,SUCCESS,1303171.0
0074.02350,Nouveau document,2017-12-04,P/7/8acb34016021d0cc016021e796ed0007,SUCCESS,254505.0
0074.02350,Arrêté préfectoral complémentaire,2014-07-31,P/a/8acb340148d6058d0148d63bef07005a,SUCCESS,22791337.0
0074.02350,Arrêté préfectoral complémentaire,2012-05-07,P/9/8acb34013a2b0c6e013a2bcb1ba30079,SUCCESS,318321.0
0074.02355,Arrêté préfectoral complémentaire,2014-07-29,P/4/8acb340148d6058d0148d60b52f30004,SUCCESS,658119.0
0074.02355,Arrêté préfectoral complémentaire,2012-06-07,P/c/8acb3401380931fe01380950b6ce003c,SUCCESS,1181119.0
0074.02355,AP complémentaire (remplace l'APA du 28/01/08),2009-03-25,P/e/0c6a178a0df041dd889bec18b1c463ee,SUCCESS,2428936.0
0074.02355,AP d'autorisation [interpréfectoral SSD (Noisy le Grand) et VdM (Champigny)],2008-01-29,P/4/92f2692a301645948a5696bd8248fce4,SUCCESS,5545458.0
0074.02356,Arrêté préfectoral concernant GRENELLE SERVICE daté du 23/11/2012,2012-11-23,P/5/9df8673658124a548cf0d913464555e5,SUCCESS,2751224.0
0074.02356,"APC ""autosurveillance des rejets dans le réseau d'assainissement""",2007-11-29,P/b/92e5a45221c842e2bed27157dac8cdfb,SUCCESS,176226.0
0074.02376,Arrêté préfectoral complémentaire,2013-10-10,P/0/8acb340142bdfcbc0142be0c5d4f0050,SUCCESS,3847284.0
0074.02435,Arrêté préfectoral complémentaire,2014-07-31,P/4/8acb340148d6058d0148d6374fe40054,SUCCESS,10016900.0
0074.02435,Arrêté préfectoral complémentaire,2013-07-19,P/5/8acb340142bdfcbc0142be0048eb0005,SUCCESS,551581.0
0074.02435,Arrêté préfectoral complémentaire,2012-12-14,P/c/8acb34013c7206a7013c72537829001c,SUCCESS,410057.0
0074.02558,AP complémentaire codificatif  (régularisation ) n° 2009-4167,2009-10-28,P/7/c9d1f7d5322e4fec959392b717f69ce7,SUCCESS,2298304.0
0074.02687,APC,2015-01-26,P/5/8acb34014b73e4ee014b73edbfa20005,SUCCESS,174569.0
0074.02687,AP VHU,2014-05-06,P/8/8acb34014685755e01468586880a0008,SUCCESS,1381129.0
0074.02687,APC VHU,2013-10-11,P/a/8acb340141cbd0840141cbd856ae000a,SUCCESS,297105.0
0074.02687,AP d'autorisation,2008-10-24,P/b/e4f4ce8ef6324e2797d88c783624cb2b,SUCCESS,1302104.0
0074.02687,AP complémentaire (art 18 déc. 77) - agrément VHU,2008-10-24,P/f/4e2d8692465a4e4faf1d8546e320985f,SUCCESS,65117.0
0074.02687,AP complémentaire (art 18 déc. 77) et agrément VHU,2008-05-16,P/d/74050c28177b44b58d90211a119bd05d,SUCCESS,330317.0
0074.02709,APC,2014-08-08,P/5/8acb340148e5baee0148e5c1100b0005,SUCCESS,1646380.0
0074.02709,Arrêté préfectoral concernant ECOPUR - BONNEUIL daté du 13/04/2012,2012-04-13,P/a/8acb340137bb82eb0137bc067de1007a,SUCCESS,16874703.0
0074.02709,AP d'autorisation,2008-12-18,P/5/06d82c12dc354fa9a6241fd49dcefde5,SUCCESS,1207407.0
0074.02709,Arrêté préfectoral concernant ECOPUR - BONNEUIL daté du 18/12/2008,2008-12-18,P/5/8acb3401384d655901384d693dcf0005,SUCCESS,1868020.0
0074.02709,AP complémentaire (art 18 déc. 77) - prélèvements en nappe,2008-06-06,P/a/3f83368852f84294a04bbb2a0271e71a,SUCCESS,93349.0
0074.02779,"AP complémentaire n° 2009-4070 [rejets eaux, bruit, contrôles -(modif ap 17/10/88)]",2009-10-22,P/e/0ab21441038942c1b70b2678587c995e,SUCCESS,283085.0
0074.02968,Arrêté préfectoral complémentaire,2014-10-12,P/4/8acb340149aeaecc0149aedf3a1f0094,SUCCESS,699056.0
0074.02968,Arrêté préfectoral complémentaire,2012-04-17,P/3/8acb34013809d26e013809f182cd0023,SUCCESS,557511.0
0074.02968,AP complémentaire (art 18 déc. 77) - extension,2008-08-20,P/4/3b9e9ccf5fda4821b69217f83e16e054,SUCCESS,206932.0
0074.02972,AP complémentaire (Art. R. 512-31) ,2009-12-21,P/a/6ce54d5663404585a2f4bf555fb0555a,SUCCESS,219453.0
0074.03229,AP complémentaire (art 18 déc. 77) rejets atmosphériques - PPA,2007-01-31,P/6/00a400b6d92d473a957d4f01cefe14e6,SUCCESS,99466.0
0074.03295,Autres arrêtés préfectoraux,2010-11-17,P/9/f79a672367944951a8b126ca824100c9,SUCCESS,396978.0
0074.03372,APC,2015-03-17,P/4/8acb34014c46faac014c47145ed40014,SUCCESS,205968.0
0074.03372,AP Enregistrement,2014-06-30,P/d/8acb340147445e0c01474472fbc3000d,SUCCESS,507401.0
0074.03569,AP d'autorisation (extension chaufferie),2009-11-03,P/1/008ce563387c4d4b8b3120363b2d0421,SUCCESS,3988558.0
0074.03633,APC,2014-07-02,P/7/8acb3401474958a00147495ea2b00007,SUCCESS,189125.0
0074.03734,AP complémentaire,2020-10-21,P/8/8acb34fd754a79e001754a9ecc680028,SUCCESS,4409665.0
0074.03734,AP 2018-150,2018-09-14,P/0/8acb35836687580d0166877dc3850030,SUCCESS,162893.0
0074.03734,Arrêté préfectoral concernant ENERTHERM (NANTERRE) daté du 30/03/2012,2012-03-30,P/d/115109621db04c0999d192bcecd07e2d,SUCCESS,505619.0
0074.03760,Arrêté préfectoral complémentaire,2014-07-29,P/f/8acb340148d0ebc60148d1280cfd003f,SUCCESS,654106.0
0074.03760,AP complémentaire (Art. R. 512-31),2010-05-10,P/b/e0b75353a02048d08fbd47fbbc6a3e5b,SUCCESS,315709.0
0074.03760,AP complémentaire - Actualisation de l'APA du 14/11/02,2008-01-28,P/7/4c8fc1aaa4c24a54b9942e0c45431287,SUCCESS,377194.0
0074.03761,Arrêté préfectoral complémentaire VHU,2013-01-16,P/7/8acb34013c7206a7013c7265acbf0067,SUCCESS,862228.0
0074.03761,Arrêté préfectoral complémentaire,2012-08-21,P/1/8acb34013a20968e013a21562e4b0041,SUCCESS,276204.0
0074.03779,Arrêté préfectoral complémentaire,2015-02-07,P/4/8acb34014c6a8db2014c6b11c1300024,SUCCESS,321535.0
0074.03781,Arrêté préfectoral complémentaire TS,2013-02-28,P/1/8acb34013de9ee8d013dea0f1c4d0021,SUCCESS,2212395.0
0074.03781,Arrêté préfectoral complémentaire,2012-07-20,P/3/8acb340138bde8db0138bdf9738a0013,SUCCESS,58728.0
0074.03781,AP complémentaire (Art. R. 512-31),2011-10-20,P/c/cd092fb219614b618432c33a7ff8573c,SUCCESS,466136.0
0074.03788,Nouveau document,2019-02-06,P/4/8acb34fd68c333a30168c35c39db0024,SUCCESS,175832.0
0074.03788,Arrêté préfectoral complémentaire,2016-01-28,P/4/8acb34015366180e0153661ea2880004,SUCCESS,2707044.0
0074.03788,Arrêté préfectoral complémentaire,2014-06-20,P/4/8acb340148d0ebc60148d12352020034,SUCCESS,371773.0
0074.03788,AP complémentaire (Art. R. 512-31),2011-09-06,P/a/31c5cdf241fd4449bde68c5061ea585a,SUCCESS,142404.0
0074.03788,AP d'autorisation,2011-01-17,P/2/d0f916af68ff4b99b42ba95a770b4452,SUCCESS,2880646.0
0074.03788,AP complémentaire (art 18 déc. 77),2008-09-24,P/8/ce90938c7eae4225934935f7594e3798,SUCCESS,255813.0
0074.03790,AP d'autorisation n° 98-2175,1998-04-27,P/e/9c6850cc2eba4cc181c00fb22d6cb96e,SUCCESS,1313276.0
0074.03794,Nouveau document,2017-06-23,P/2/8acb34015cd4c322015cd51faed20032,SUCCESS,174370.0
0074.03794,Arrêté préfectorale complémentaire,2016-02-05,P/f/8acb34015366180e015366310c96000f,SUCCESS,342058.0
0074.03794,Arrêté préfectoral complémentaire,2011-11-21,P/2/fa8762e8fe2c4013abaa690bffd7a402,SUCCESS,426286.0
0074.03799,Arrêté préfectoral complémentaire VHU,2013-01-28,P/1/8acb34013d0219e1013d026bcb880691,SUCCESS,909996.0
0074.03799,Arrêté préfectoral complémentaire,2012-11-20,P/5/8acb34013b6a9988013b6aac86b90015,SUCCESS,417565.0
0074.03799,AP d'autorisation - Tri et valorisation de déchets,2009-03-24,P/b/e0ef20ab260f4064bdeffbcdcd3c53fb,SUCCESS,2788486.0
0074.03799,AP complémentaire (art 18 déc. 77),2007-01-26,P/7/c189900748f14c358f653c507b113927,SUCCESS,191775.0
0074.03810,Arrêté préfectoral concernant BLANC EXPRESS daté du 13/04/2012,2012-04-13,P/8/8acb340137bb82eb0137bc19228e0098,SUCCESS,16707272.0
0074.03811,APC,2015-03-27,P/8/8acb34014c793808014c793ffcf30008,SUCCESS,73009.0
0074.03811,Rapport,2015-02-11,P/c/8acb34014c793808014c793ffd12000c,SUCCESS,273025.0
0074.03811,APC,2014-10-20,P/4/8acb3401498080e601498097cc200014,SUCCESS,473098.0
0074.03812,Nouveau document,2016-08-23,P/b/8acb340156b6deed0156b6f90e0f000b,SUCCESS,259177.0
0074.03812,Nouveau document,2016-07-29,P/7/8acb340156b6deed0156b6ed16340007,SUCCESS,259175.0
0074.03812,APC,2014-09-08,P/f/8acb340148a6d4a30148a6e0aea2000f,SUCCESS,312638.0
0074.03812,APC ,2013-03-25,P/c/1f0b4439148d41f5b7eeed99dafb84fc,SUCCESS,182800.0
0074.03812,AP complémentaire (art 18 déc. 77) - codificatif,2008-05-30,P/f/e3cfff9cee16431a988046f23c4d0baf,SUCCESS,231626.0
0074.03813,APC MODIF,2013-02-15,P/4/8acb34013d5f3f52013d5f4df7ea0004,SUCCESS,123360.0
0074.03813,AP d'autorisation n° 2009-4175 (extension),2009-10-29,P/c/bf94243bae8e4f129aa7aec68d01d37c,SUCCESS,1877324.0
0074.03814,APC,2014-07-28,P/8/8acb340148cc09380148cc10f3df0008,SUCCESS,212504.0
0074.03826,Arrêté préfectoral complémentaire,2012-11-20,P/5/8acb34013b6a9988013b6aa471950005,SUCCESS,946988.0
0074.03826,AP complémentaire (art 18 déc. 77),2007-08-10,P/5/371bb516cd24431fa6b3f53c64ccaea5,SUCCESS,140125.0
0074.03826,AP d'autorisation,2007-04-02,P/9/38c284e24ee84ad3b1adebfbf87ec279,SUCCESS,1892551.0
0074.03831,Arrêté préfectoral complémentaire RSDE,2012-10-11,P/d/8acb34013a6edf16013a6f08d514000d,SUCCESS,2355539.0
0074.03831,Arrêté préfectoral complémentaire,2011-12-12,P/2/548d6cf617d84e9e9c9d097b1ec9d3a2,SUCCESS,188284.0
0074.03848,Arrêté préfectoral complémentaire,2014-10-22,P/a/8acb340149aeaecc0149aef8af7f00ea,SUCCESS,428483.0
0074.03848,Arrêté préfectoral concernant SOLARZ & CIE daté du 12/01/2012,2012-01-12,P/6/318e558df1fe43bdb9341b94ff511ee6,SUCCESS,873938.0
0074.03852,APC,2018-03-05,P/6/8acb340163fd67dc0163fd7e2a630006,SUCCESS,1079279.0
0074.03852,AP complémentaire (art 18 déc. 77) - EdD,2007-07-16,P/b/995d660d043042d5aec74ff3ece0fb7b,SUCCESS,141706.0
0074.03858,APC,2014-07-10,P/a/8acb340147631210014763228cc9001a,SUCCESS,305098.0
0074.03865,Arrêté préfectoral DCPPAT n°2021-16 du 19 février 2021,2021-03-09,P/d/8acb34fd781717ce017817369ea8002d,SUCCESS,388675.0
0074.03865,Arrêté préfectoral concernant SITA REKEM ex LABO SERVICES daté du 31/10/2013,2013-10-31,P/1/f72f93a036c44472afe1b9418825b681,SUCCESS,275440.0
0074.03865,Arrêté préfectoral concernant LABO SERVICES daté du 18/02/2013,2013-02-18,P/b/66b56b0c42fa4cb298344631032af4ab,SUCCESS,3924059.0
0074.03865,Arrêté préfectoral concernant LABO SERVICES daté du 23/08/2012,2012-08-23,P/a/0ffa01006f1643f4bdc7e2b5f2cbf0ba,SUCCESS,631391.0
0074.03891,APC,2015-12-03,P/6/8acb340151ab19300151ab2d7f400006,SUCCESS,4004698.0
0074.03891,APC,2014-07-30,P/4/8acb340148e5baee0148e5ce219b0014,SUCCESS,304748.0
0074.03892,APC,2014-07-28,P/8/8acb340148d0e7de0148d10f56990018,SUCCESS,132897.0
0074.03892,APC,2013-03-26,P/f/6eec5721a3e34d6e89d2ccaabf76f88f,SUCCESS,457453.0
0074.03895,APC mise à jour du classement,2012-01-17,P/f/8acb34ef358096f1013581071b5b006f,SUCCESS,31915.0
0074.03895,AP complémentaire codificatif - actualisation réglementation (Art. R. 512-31),2003-02-11,P/3/7802dceb113d49d9b9fcd82de54cf033,SUCCESS,1359883.0
0074.03896,APC,2014-07-28,P/4/8acb340148d134a90148d13875f20004,SUCCESS,217245.0
0074.03897,APC,2016-03-14,P/5/8acb3401539984c1015399c54f530005,SUCCESS,142032.0
0074.03897,APC,2014-07-02,P/4/8acb3401474958a001474964d6d70014,SUCCESS,292341.0
0074.03899,AP complémentaire (Art. R. 512-31),2011-11-17,P/3/4f6f2d0e9462452a8bc9ef46e06e26a3,SUCCESS,125679.0
0074.03912,Nouveau document,2017-04-04,P/9/8acb34015b392d7f015b3931bf010009,SUCCESS,1182947.0
0074.03912,Nouveau document,2016-04-15,P/9/8acb340154ec4be70154ec519fa10009,SUCCESS,4229376.0
0074.03912,Arrêté préfectoral complémentaire,2014-10-16,P/2/8acb340149aeaecc0149aeebe04d00c2,SUCCESS,11303018.0
0074.03912,AP d'autorisation,2009-02-23,P/d/ff19fe1a92f04684a41a7ddf85b5021d,SUCCESS,1469921.0
0074.03935,Arrêté préfectoral complémentaire,2014-08-07,P/c/8acb340148d6058d0148d6478ff1007c,SUCCESS,770795.0
0074.03935,Arrêté préfectoral complémentaire,2012-05-24,P/0/8acb34013783680e0137837644430030,SUCCESS,416319.0
0074.03935,AP d'autorisation,2009-09-04,P/8/9e25e106c8cf445aa93f121c80ce0428,SUCCESS,2042053.0
0074.03939,Arrêté préfectoral concernant FRANCE TELECOM AUBERVILLIERS daté du 09/01/2012,2012-01-09,P/e/e605d0e907d4490b85a981e4239de20e,SUCCESS,2360692.0
0074.03939,AP d'autorisation,2007-07-17,P/4/220e3885d802470a8fed9b124558cc14,SUCCESS,3693732.0
0074.03992,AP complémentaire (art 18 déc. 77),2008-11-12,P/c/59df7c8e2ed147d187f315735270fa4c,SUCCESS,230538.0
0074.04055,AP complémentaire (dérogation),2009-04-14,P/2/6b3c3dc4344f415dbea532cb74b26c12,SUCCESS,142893.0
0074.04070,AP complémentaire (modification de l' AP du 02/08/96),2009-03-05,P/4/554cb6cecbc54168a046aa9bba008104,SUCCESS,104112.0
0074.04091,AP d'autorisation,2007-03-14,P/e/98fff577949c4fde8f7cc7ab4172f67e,SUCCESS,6073946.0
0074.04099,AP complémentaire (Art. R. 512-31),2009-07-24,P/2/398571725a1740339ac9a9bac9110472,SUCCESS,2488350.0
0074.04100,AP d'autorisation,2009-06-17,P/0/2d075145f1944d859ed0718aac64b8e0,SUCCESS,2394636.0
0074.04132,AP complémentaire (mise en conformité),2009-02-20,P/9/0fd7b5a9339d4257b3679ccd8b391669,SUCCESS,210446.0
0074.04139,Arrêté préfectoral concernant TOTAL SA daté du 18/05/2007,2007-05-18,P/b/158e58ed82904a5cb01ae1e0b02c674b,SUCCESS,1460771.0
0074.04229,Arrêté préfectoral complémentaire,2015-11-13,P/0/8acb3401517bdac301517be611ea0010,SUCCESS,332403.0
0074.04234,Arrêté préfectoral concernant REGIE LINGE DEVELOPPEMENT daté du 12/11/2012,2012-11-12,P/7/d07b584323314e3caa27b779bcb46937,SUCCESS,2465971.0
0074.04234,AP complémentaire (art 18 déc. 77),2008-04-02,P/5/d940ae8479ff4a06ad80aaaadd7a1ef5,SUCCESS,133128.0
0074.04250,Arrêté préfectoral complémentaire,2014-11-26,P/6/8acb34014a0a0319014a0a2b6e6a0006,SUCCESS,323956.0
0074.04250,Arrêté préfectoral complémentaire,2012-10-11,P/2/8acb34013a69b693013a69dbc4b50012,SUCCESS,600295.0
0074.04262,Arrêté préfectoral d'autorisation,2012-04-23,P/f/8acb34013798668401379879d7e1001f,SUCCESS,3459655.0
0074.04262,AP complémentaire  - pas de VHU,2008-09-15,P/3/8ed79e7a5c7d4ca282dec0f7bcdbfbe3,SUCCESS,165063.0
0074.04284,AP d'autorisation (n°95-068),1995-09-15,P/d/aaab37daa71e47028937b97f1a01ebdd,SUCCESS,1519343.0
0074.04287,AP complémentaire (Art. R. 512-31),2011-11-07,P/2/af4238a9fd3b4fcaac3fd2434495a232,SUCCESS,188275.0
0074.04300,APC - gestion machefers,2021-04-21,P/7/8acb34fd78f4a1d20178f4a81b1b0017,SUCCESS,570021.0
0074.04300,AP chgt exploitant et GF,2019-09-24,P/7/8acb34fd6d635e1c016d63604f880007,SUCCESS,2436819.0
0074.04300,AP 2016-194,2016-12-05,P/6/8acb340159eeaac80159ef5889af0026,SUCCESS,463154.0
0074.04300,Arrêté préfectoral concernant TSI Ex SYCTOM ISSEANE daté du 21/10/2014,2014-10-21,P/b/93075be781ba418f8d1bcbbe049babfb,SUCCESS,435041.0
0074.04300,Arrêté préfectoral concernant TSI Ex SYCTOM ISSEANE daté du 23/12/2013,2013-12-23,P/8/647fa3aee0bc42968c02a93d7683de98,SUCCESS,542678.0
0074.04300,Arrêté préfectoral concernant TSI Ex SYCTOM ISSEANE daté du 05/08/2013,2013-08-05,P/8/74d36c1308164bd49dd81d9b28b6b7a8,SUCCESS,420243.0
0074.04300,Arrêté préfectoral concernant TSI Ex SYCTOM ISSEANE daté du 11/12/2012,2012-12-11,P/b/dc32debc28cd4f7294df5239dead2a5b,SUCCESS,249404.0
0074.04300,AP complémentaire (Art. R. 512-31),2011-10-20,P/c/16faf605fa594b6da846538506b1d66c,SUCCESS,527437.0
0074.04300,APC  (n°2009-177) - modifie l'APA n°2007-60 du 23/04/07,2009-12-17,P/3/e11aaf77c5004ef888418742ce61de23,SUCCESS,636865.0
0074.04300,AP complémentaire (n°2009-178) - RSDE,2009-12-17,P/9/5d7fbe461231470ebbb1f13063118a99,SUCCESS,5599120.0
0074.04300,AP d'autorisation - UIOM,2007-04-23,P/6/d0cfe23418a5480d84ca179a84b9f186,SUCCESS,2810634.0
0074.04328,APC,2015-10-13,P/6/8acb340150a9f97b0150a9fef8900006,SUCCESS,233643.0
0074.04328,APC,2014-07-28,P/3/8acb340148d0e7de0148d10b969a0013,SUCCESS,218372.0
0074.04336,Arrêté préfectoral concernant SINOUHE IMMOBILIER daté du 15/03/2013,2013-03-15,P/1/ba4e1cb100304d1b924b2e99fae95311,SUCCESS,305339.0
0074.04336,Arrêté préfectoral concernant SINOUHE IMMOBILIER daté du 25/09/2012,2012-09-25,P/b/48673729e0fe49c69f66a4d38f9d0b6b,SUCCESS,460024.0
0074.04336,AP modifiant AP06/07/2005 - Rectification adresse,2007-04-25,P/7/6bae65857b9c4c3d8cc8aaf964bde987,SUCCESS,122049.0
0074.04341,Arrêté préfectoral concernant SEMMARIS - ZONE EURO DELTA daté du 06/06/2012,2012-06-06,P/0/8acb3401384d655901384d7183100010,SUCCESS,1461949.0
0074.04341,AP d'autorisation,2007-05-10,P/f/fa5c9ca8959640b6821ea2175632013f,SUCCESS,867842.0
0074.04379,APC,2014-07-28,P/4/8acb340148d0e7de0148d0f5d5590004,SUCCESS,145603.0
0074.04379,APC,2013-03-15,P/e/d3e60e36cd314f63819071b98c418e9e,SUCCESS,158488.0
0074.04379,AP complémentaire (art 18 déc. 77) - actualisation,2008-12-04,P/8/561fef9460a34fb8b22914a791f87e88,SUCCESS,584858.0
0074.04391,APC,2014-07-02,P/f/8acb3401474958a0014749614923000f,SUCCESS,172134.0
0074.04391,APC mettant à jour la réglementation du site,2012-01-19,P/d/8acb34ef358096f1013580fb054d002d,SUCCESS,2194336.0
0074.04391,AP complémentaire (art 18 déc. 77) codificatif,2008-04-30,P/6/3c5cba6637b54e6183f928b39892ee36,SUCCESS,416755.0
0074.04397,Arrêté préfectoral complémentaire,2012-05-07,P/4/8acb3401377ddd3801377f5e45c00034,SUCCESS,1361825.0
0074.04398,Arrêté préfectoral complémentaire,2012-04-05,P/b/e66972241f4e463f95fb6595b2e8a1db,SUCCESS,308225.0
0074.04398,AP complémentaire (n° 09-0543 - modif ap du 13/12/00)),2009-02-22,P/0/ee03da3fe9d6471fadeb76dcf406aa00,SUCCESS,242756.0
0074.04398,AP d'autorisation n°00-5207 ,2000-12-13,P/a/9d5ce642be2f4ca58e9213e94648a12a,SUCCESS,809221.0
0074.04411,Arrêté préfectoral concernant GLOBAL SWITCH daté du 19/07/2013,2013-07-19,P/b/2536062ef0a4445c9bd9f47465d25bbb,SUCCESS,403984.0
0074.04411,AP d'autorisation,2009-10-05,P/d/36afa672abc2485aa3d5662138a8382d,SUCCESS,3390446.0
0074.04413,Arrêté préfectoral complémentaire,2013-10-22,P/c/8acb340142bdfcbc0142be10fa30007c,SUCCESS,260944.0
0074.04414,Arrêté préfectoral complémentaire,2015-02-07,P/9/8acb34014c6a8db2014c6afc621f0019,SUCCESS,516314.0
0074.04437,Nouveau document,2019-02-06,P/0/8acb34fd68c333a30168c358e9d90020,SUCCESS,367001.0
0074.04437,Arrêté préfectoral complémentaire,2012-04-23,P/7/8acb3401376e9fed01376fb1e9540027,SUCCESS,293892.0
0074.04452,AP complémentaire (art 18 déc. 77) - TAR,2007-07-30,P/2/104ceaa927814ad1ba0a85d80c8afe12,SUCCESS,160579.0
0074.04453,APC,2014-07-02,P/4/8acb3401474958a00147496c93df0024,SUCCESS,2121742.0
0074.04454,APC,2014-07-02,P/d/8acb3401474958a001474968a899001d,SUCCESS,356752.0
0074.04454,APC de mise à jour de la réglementation du site,2012-01-19,P/8/8acb34ef358096f10135811e4ac800d8,SUCCESS,2281272.0
0074.04486,Nouveau document,2017-08-08,P/0/8acb34015dc1552e015dc15ac9df0020,SUCCESS,161900.0
0074.04486,Arrêté préfectoral d'autorisation d'exploiter,2013-08-22,P/0/8acb340152f475380152f4ff0b520020,SUCCESS,12148350.0
0074.04486,AP complémentaire (Art. R. 512-31),2011-08-30,P/f/53efd4f8f11643a89d4e646e5c7729af,SUCCESS,122988.0
0074.04491,APC pour la protection de l'environnement ICPE,2017-09-11,P/0/8acb34016021d7a4016021febad00010,SUCCESS,1589203.0
0074.04491,APC POI,2012-01-18,P/e/8acb34ef358096f10135810bdd50008e,SUCCESS,31732.0
