s3ic_id,rubrique,alinea,regime,activite,date_autorisation,date_mise_en_service,last_substantial_modif_date,state,rubrique_acte,alinea_acte,regime_acte,volume,unit
0065.00382,2718,2,D,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),2011-04-12,,2016-11-09,En fonctionnement,2718,2,D,0.990,t
0065.03565,47xx,,NC,,,2011-03-07,2011-03-07,En fonctionnement,47xx,,NC,,
0074.04202,1220,3,D,Oxygène (emploi et stockage),1995-07-06,1995-07-06,,En fonctionnement,1220,3,D,0.000,t
0065.01202,1220,#,NC,Oxygène (emploi et stockage),2002-12-18,2002-12-18,,En fonctionnement,1220,#,NC,76.000,kg
0065.03565,47xx,,NC,,,2011-03-07,2011-03-07,En fonctionnement,47xx,,NC,,
0065.19771,2760,3,E,Installation de stockage de déchets inertes,2015-10-01,2015-04-01,,En fonctionnement,2760,3,E,18000.000,
0065.01202,1418,#,NC,Acétylène (stockage ou emploi),2002-12-18,2002-12-18,,En fonctionnement,1418,#,NC,21.000,kg
0065.01775,1510,2-a,A,Entrepot autorisé,1995-06-29,1995-06-29,,En fonctionnement,1510,1,A,84000.000,m3
0065.06894,1510,2-b,E,Entrepot enregistré,2000-08-25,2000-08-25,2000-08-25,En fonctionnement,1510,1,A,243000.000,m3
0065.03465,1520,2,D,"Houille, coke,etc (dépôt)",1814-11-23,1995-03-21,,En fonctionnement,1520,2,D,100.000,t
0065.01438,1530,1,E,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",1814-11-23,2007-11-30,2007-11-30,En fonctionnement,1530,1,A,57980.000,m3
0074.04178,2731,2,A,Dépôt ou transit de sous-produits animaux,1814-11-23,1814-11-23,,En fonctionnement,2731,#,A,0.000,kg
0074.04202,2921,a,E,La puissance thermique évacuée maximale étant supérieure ou égale à 3000 kW,1995-07-06,2004-12-13,,En fonctionnement,2921,a,E,8800.000,kW
0065.00690,2915,2,D,Chauffage (procédé de) fluide caloporteur organique combustible,2008-01-23,2008-01-23,2008-01-23,En fonctionnement,2915,2,D,2600.000,L
0065.15506,1510,2-b,E,Entrepot enregistré,2014-03-07,1814-11-23,,En fonctionnement,1510,2,E,81500.000,m3
0065.05701,1510,1,A,Entrepôts couverts,1992-06-17,1992-06-17,,En fonctionnement,183,1,A,160000.000,m3
0065.01202,1412,#,NC,Gaz inflammables liquéfiés (stockage),2002-12-18,2002-12-18,,En fonctionnement,1412,#,NC,1365.000,kg
0065.03474,2718,2,D,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),2015-02-19,,,En fonctionnement,2718,2,D,0.990,t
0065.01602,1510,2-c,D,Entrepot déclaré,2011-07-08,2011-07-08,2002-11-26,En fonctionnement,1510,3,D,23800.000,m3
0577.00219,3660,a,A,avec plus de 40 000 emplacements pour les volailles,2014-06-18,,,En fonctionnement,3660,a,A,117400.000,u
0065.03465,47xx,,NC,,,2015-01-23,2015-11-04,En fonctionnement,47xx,,NC,,
0065.01602,1630,2,D,Soude ou potasse caustique,2011-07-08,2011-07-08,2002-11-26,En fonctionnement,1630,B-2,D,151.000,t
0065.03465,3532,,A,Valorisation de déchets non dangereux,2015-11-04,,2015-11-04,En fonctionnement,3532,,A,600.000,t/j
0065.03465,2517,2,D,Produits minéraux ou déchets non dangereux inertes (transit),2015-11-04,2015-01-23,2015-11-04,En fonctionnement,195,#,unknown,57.000,
0065.03255,2921,b,D,La puissance thermique évacuée maximale étant inférieure à 3 000 kW,2014-11-07,2014-11-07,2017-02-02,En fonctionnement,2921,b,D,1500.000,kW
0065.10526,47xx,,NC,,,1814-11-23,2015-08-11,En fonctionnement,47xx,,NC,,
0065.09890,2714,,NC,"Transit, regroupement ou tri de déchets non dangereux de papiers/cartons, plastiques, caoutchouc, textiles, bois",1814-11-23,2011-10-27,2011-10-27,En fonctionnement,2714,#,NC,50.000,m3
0074.04453,2715,#,D,"Transit, regroupement ou tri de déchets non dangereux de verre",1814-11-23,1996-06-27,1996-06-27,En fonctionnement,2715,#,D,300.000,m3
0074.04454,2715,#,D,"Transit, regroupement ou tri de déchets non dangereux de verre",1814-11-23,1995-01-23,1994-05-09,En fonctionnement,2715,#,D,300.000,m3
0074.04453,2716,1,E,déchets non dangereux non inertes (transit),1814-11-23,1996-06-27,1996-06-27,En fonctionnement,2716,1,A,5400.000,m3
0065.06539,2564,1-b,D,"Supérieur à 20 l, mais inférieur ou égal à 1500 l ",2009-10-14,1988-03-30,2009-10-14,En fonctionnement,2564,1-b,D,1200.000,L
0065.03565,2564,1-c,D,"Supérieur à 200 l, mais inférieur ou égal à 1500 l",1814-11-23,2011-03-07,2011-03-07,En fonctionnement,2564,2,D,1180.000,L
0065.16230,2713,,NC,"Transit, regroupement ou tri de métaux ou de déchets de métaux non dangereux",2013-03-07,,2013-03-07,En fonctionnement,2713,#,NC,100.000,
0065.04739,2340,1,E,"Blanchisseries, laveries de linge",1814-11-23,2007-11-08,,En fonctionnement,2340,1,A,15.000,t/j
0065.00690,2564,1-c,D,"Supérieur à 200 l, mais inférieur ou égal à 1500 l",2008-01-23,2008-01-23,2008-01-23,En fonctionnement,2564,2,D,1350.000,L
0074.04093,2910,A-2,D,Combustion,2007-09-26,1999-11-02,2007-09-26,En fonctionnement,2910,A-2,D,6.000,MW
0065.03580,3110,,A,Combustion,2014-11-26,2014-11-26,2014-11-26,En fonctionnement,3110,,A,132.900,MW
0065.00382,2714,,NC,"Transit, regroupement ou tri de déchets non dangereux de papiers/cartons, plastiques, caoutchouc, textiles, bois",2011-04-12,,2016-11-09,En fonctionnement,2714,#,NC,99.000,
0074.03783,2565,2-a,E,Traitement de surface,1814-11-23,1994-08-11,,En fonctionnement,2565,2-a,A,4500.000,L
0065.08522,2565,2-a,E,Traitement de surface,2009-12-14,2009-12-14,,En fonctionnement,2565,2-a,A,1740.000,L
0065.08522,2565,4,D,Traitement de surface par vibro-abrasion,2009-12-14,2009-12-14,,En fonctionnement,2565,4,D,300.000,L
0065.11801,2921,a,E,La puissance thermique évacuée maximale étant supérieure ou égale à 3000 kW,2014-12-01,2006-10-16,2014-12-01,En fonctionnement,2921,a,E,3800.000,kW
0065.12641,2663,1-a,E,Stockage de pneumatiques alvéolaires ou expansés,2012-01-24,2008-06-17,2012-01-24,En fonctionnement,2663,1-a,A,66293.000,m3
0065.12641,47xx,,NC,,,2008-06-17,2012-01-24,En fonctionnement,47xx,,NC,,
0074.05506,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2007-11-28,2007-11-28,,En fonctionnement,2925,#,D,0.000,kW
0065.08522,3230,b,A,opérations de forgeage,2009-12-14,2009-12-14,,En fonctionnement,2560,1,A,1400.000,kW
0065.06327,1171,2-b,A,DANGEREUX POUR L'ENVIRONNEMENT A ET/OU B (FABRICATION),1814-11-23,1991-05-28,,En fonctionnement,1171,2-b,A,0.000,t
0065.05906,2560,2,D,"Supérieure à 150 kW, mais inférieure ou égale à 1 000 kW",2008-07-18,1982-09-30,,En fonctionnement,2560,2,D,350.000,kW
0065.03565,1111,2-b,A,Très toxiques (emploi ou stockage),1814-11-23,2011-03-07,2011-03-07,En fonctionnement,1111,2-b,A,1656.000,kg
0065.06552,1433,B-a,A,LIQUIDES INFLAMMABLES (MELANGE OU EMPLOI),2012-10-11,1814-11-23,2012-10-11,En fonctionnement,1433,B-a,A,19.500,t
0065.06294,1110,2,A,Très toxiques (fabrication),2013-04-15,1992-11-27,,En fonctionnement,1110,2,A,500.000,kg
0065.06294,1175,1,A,Organohalogénés (emploi de liquides),2013-04-15,1992-11-27,,En fonctionnement,1175,1,A,50000.000,L
0065.06294,1433,B-a,A,LIQUIDES INFLAMMABLES (MELANGE OU EMPLOI),2013-04-15,1992-11-27,,En fonctionnement,1433,B-a,A,55.000,t
0065.11950,167,a,A,Déchets industriels d'I.C. (élimination des),2002-08-19,,2002-08-19,En fonctionnement,167,a,A,100.000,
0065.06947,2710,2,D,Déchèteries aménagées pour les usagers,2012-01-27,,2010-09-13,En fonctionnement,2710,2,D,1450.000,m2
0074.03973,1432,2-b,D,Liquides inflammables (stockage),2014-01-29,2003-02-12,2014-01-29,En fonctionnement,1432,2-b,D,20.000,m3
0065.12516,1530,1,E,"Papiers, cartons ou analogues (dépôt de) hors ERP et 1510",2010-04-13,2008-01-16,2008-01-16,En fonctionnement,1530,1,A,57980.000,m3
0065.07389,2930,,NC,Ateliers de réparation et d'entretien de véhicules à moteurs,2012-10-10,2007-07-24,2007-07-24,En fonctionnement,2930,#,NC,350.000,m2
0065.09805,2710,1-b,D,collecte de déchets dangereux-DC,2013-04-03,2013-04-03,2013-04-03,En fonctionnement,2710,1-b,D,2.200,t
0065.00690,1432,2-b,D,Liquides inflammables (stockage),2008-01-23,2008-01-23,2008-01-23,En fonctionnement,1432,2-b,D,40.000,m3
0065.09479,2710,1-b,D,collecte de déchets dangereux-DC,2013-04-11,2003-10-14,2013-04-11,En fonctionnement,2710,1-b,D,6.000,t
0065.00943,2260,,NC,"Broyage, concassage, criblage ... des substances végétales et produits organiques naturels",2010-01-06,1987-11-06,,En fonctionnement,2260,#,NC,10.350,kW
0065.00943,2160,2-a,A,Silos autres que plats autorisés,2010-01-06,2010-01-06,1987-11-06,En fonctionnement,2160,a,A,34122.000,m3
0065.06294,1611,2,D,"ACIDE ACETIQUE, CHLORHYDRIQUE, FORMIQUE,ETC (EMPLOI OU STOCKAGE)",2013-04-15,2013-04-15,,En fonctionnement,1611,2,D,50.000,t
0065.06294,4610,2,D,Substances ou mélanges auxquels est attribuée la mention de danger EUH014,2013-04-15,1992-11-27,,En fonctionnement,1810,3,D,10.000,t
0065.06294,2915,1-b,D,Chauffage (procédé de) fluide caloporteur organique combustible,2013-04-15,1992-11-17,,En fonctionnement,2915,1-b,D,400.000,L
0065.06294,1612,B-3,D,"Acide chlorosulfurique, oléums",2013-04-15,1992-11-27,,En fonctionnement,1612,B-3,D,5.000,t
0065.06294,1111,2-b,A,Très toxiques (emploi ou stockage),2013-04-15,1992-11-27,,En fonctionnement,1111,2-b,A,5.000,t
0065.06294,1111,1-b,A,Très toxiques (emploi ou stockage),2013-04-15,1992-11-27,,En fonctionnement,1111,1-b,A,5.000,t
0065.06294,2915,2,D,Chauffage (procédé de) fluide caloporteur organique combustible,2013-04-15,1992-11-27,,En fonctionnement,2915,2,D,900.000,L
0065.06294,1131,1-c,D,Toxiques (emploi ou stockage),2013-04-15,1992-11-27,,En fonctionnement,1131,1-c,D,8.000,t
0065.06294,1174,,A,"Organohalogénés, ...phosphorés, ...stanniques (fabrication)",2013-04-15,1992-11-27,,En fonctionnement,1174,#,A,0.000,
0065.06294,1111,3-b,A,Très toxiques (emploi ou stockage),2013-04-15,1992-11-27,,En fonctionnement,1111,3-b,A,500.000,kg
0065.06294,1131,3-c,D,Toxiques (emploi ou stockage),2013-04-15,1992-11-27,,En fonctionnement,1131,3-c,D,0.500,t
0065.06294,1131,2-b,A,Toxiques (emploi ou stockage),2013-04-15,1992-11-27,,En fonctionnement,1131,2-b,A,25.000,t
0065.06294,1136,B-b,A,AMMONIAC (EMPLOI OU STOCKAGE),2013-04-15,1992-11-27,,En fonctionnement,1136,B-c,D,0.500,t
0065.06294,1136,A-2-c,D,AMMONIAC (EMPLOI OU STOCKAGE),2013-04-15,1992-11-27,,En fonctionnement,1136,A-2-c,D,1.500,t
0065.06294,1171,2-b,A,DANGEREUX POUR L'ENVIRONNEMENT A ET/OU B (FABRICATION),2013-04-15,1992-11-27,,En fonctionnement,1171,2-b,A,20.000,t
0065.06294,1200,2-c,D,"Comburants (fabrication, emploi, stockage)",2013-04-15,1992-11-27,,En fonctionnement,1200,2-c,D,30.000,t
0065.06294,1130,2,A,Toxiques (fabrication),2013-04-15,1992-11-27,,En fonctionnement,1130,2,A,5.000,t
0065.06294,1820,3,D,"Dégageant gaz toxiques au contact de l'eau(fabrication, emploi ou stockage)",2013-04-15,1992-11-27,,En fonctionnement,1820,3,D,10.000,t
0065.06073,1212,5-b,D,PEROXYDES ORGANIQUES (EMPLOI ET STOCKAGE),2013-08-01,1984-04-27,,En fonctionnement,1212,5-b,D,1.000,t
0065.03565,2567,1-a,A,Supérieur à 1000 l,1814-11-23,2011-03-07,2011-03-07,En fonctionnement,2567,#,A,0.000,
0400.00310,2910,A-2,D,Combustion,2016-02-05,2013-09-01,2016-02-05,En fonctionnement,2910,A-2,D,2.530,MW
0400.00310,2790,,A,Traitement de déchets dangereux,2016-02-05,2013-09-01,2016-02-05,En fonctionnement,2790,,A,1.000,
0400.00310,2718,2,D,Déchets dangereux ou contenant des substances ou préparations dangereuses (transit ou tri),2016-02-05,2013-09-01,2016-02-05,En fonctionnement,2718,2,D,0.050,t
0400.00310,2925,2,D,Charge d'accumulateurs ne dégageant pas d''hydrogène,2016-02-05,2013-09-01,2016-02-05,En fonctionnement,2925,2,D,139.200,kW
0065.00108,4120,2,NC,Toxicité aiguë catégorie 2,2016-05-26,,2016-05-26,En fonctionnement,4120,2,NC,0.358,t
0065.00108,4130,2,NC,Toxicité aiguë catégorie 3 pour les voies d'exposition par inhalation,2016-05-26,,2016-05-26,En fonctionnement,4130,2,NC,0.412,t
0065.00108,4511,1,A,Dangereux pour l'environnement aquatique de catégorie chronique 2,2016-05-26,,2016-05-26,En fonctionnement,4511,1,A,493.770,t
0065.00108,47xx,,NC,,,,2016-05-26,En fonctionnement,47xx,,NC,,
0065.21738,3660,a,A,avec plus de 40 000 emplacements pour les volailles,2019-06-18,,2019-06-18,En fonctionnement,3660,a,A,100000.000,u
0065.02681,4331,,NC,Liquides inflammables de catégorie 2 ou catégorie 3,2016-12-13,2009-12-07,2016-12-13,En fonctionnement,4331,,NC,49.990,m3
0065.03344,2661,2-b,D,"MATIERES PLASTIQUES, CAOUTCHOUC...(EMPLOI OU REEMPLOI)",2016-05-25,2008-02-01,2016-05-25,En fonctionnement,2661,2-b,D,19.000,t/j
0065.02681,4511,,NC,Dangereux pour l’environnement aquatique 2,2016-12-13,,2016-12-13,En fonctionnement,4511,,NC,20.000,t
0065.14085,2921,a,E,La puissance thermique évacuée maximale étant supérieure ou égale à 3000 kW,2014-12-04,,2014-12-04,En fonctionnement,2921,a,E,5082.000,kW
0065.12993,2925,1,D,Charge d'accumulateurs dégageant de l'hydrogène,2000-10-17,2000-10-17,2000-10-17,En fonctionnement,2925,#,D,200.000,kW
0065.12252,2910,A,NC,Combustion,2003-07-17,,2003-07-17,En fonctionnement,2910,A,NC,1.800,MW
0065.05997,3110,,A,Combustion,2020-12-23,,2020-12-23,En fonctionnement,3110,,A,172.000,MW
0065.05997,2921,a,E,La puissance thermique évacuée maximale étant supérieure ou égale à 3000 kW,2020-12-23,,2020-12-23,En fonctionnement,2921,a,E,43500.000,kW
0065.05997,4331,1,A,Liquides inflammables de catégorie 2 ou catégorie 3,2020-12-23,,2020-12-23,En fonctionnement,4331,1,A,1612.000,t
0065.05997,2710,1-b,D,collecte de déchets dangereux-DC,2020-12-23,2018-01-01,2020-12-23,En fonctionnement,2710,1-b,D,3.800,t
0065.13209,1185,2,NC,,2019-12-20,2013-02-08,2019-12-20,En fonctionnement,1185,2,NC,19.200,
0065.05196,1185,2-a,D,Quantité susceptible d'être présente,2021-01-21,,2021-01-21,En fonctionnement,1185,2-a,D,900.000,kg
0065.05196,2560,,NC,Travail mécanique des métaux et alliages,2021-01-21,,2021-01-21,En fonctionnement,2560,,NC,70.000,kW
0065.05365,4120,2-a,A,Toxicité aiguë catégorie 2,2017-12-26,,2017-12-26,En fonctionnement,4120,2-a,A,10.000,t
0074.08357,1435,2,D,Stations-service,2016-07-19,,,En fonctionnement,1435,2,D,128.000,m3
0065.19450,2515,1-a,E,"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes",2016-04-18,2016-04-18,2016-04-18,En fonctionnement,2515,1-a,A,800.000,kW
0065.24522,1312,#,A,Mise en oeuvre de produits explosifs à des fins industrielles,1971-05-18,1971-05-18,1971-05-18,En fonctionnement,357,#,NC,1999.000,G
0074.04300,4510,2,D,Dangereux pour l'environnement aquatique de catégorie aiguë 1 ou chronique 1,1814-11-23,1814-11-23,,En fonctionnement,1172,3,D,27.000,t
0065.21849,4110,1-b,D,Toxicité aiguë catégorie 1,2019-02-28,,2019-02-28,En fonctionnement,4110,1-b,D,350.000,kg
0065.04451,2575,,D,Emploi de matières abrasives,2019-02-18,2010-04-26,2019-02-18,En fonctionnement,2575,,D,15.000,kW
0065.21849,4330,2,D,Liquides inflammables de catégorie 1,2019-02-28,,2019-02-28,En fonctionnement,4330,2,D,1.300,t
0065.12189,3532,,A,Valorisation de déchets non dangereux,2021-03-10,2021-03-10,,En fonctionnement,3532,,A,1500.000,t/j
0065.21849,2220,2,NC,Autres installations  :,2019-02-28,,2019-02-28,En fonctionnement,2220,2,NC,1.000,t/j
0065.21849,2910,A,NC,Combustion,2019-02-28,,2019-02-28,En fonctionnement,2910,A,NC,1.250,MW
0065.09636,47xx,,NC,,,2001-02-08,,En fonctionnement,47xx,,NC,,
0065.02713,1435,2,D,Stations-service,2013-03-29,,,En fonctionnement,1435,3,D,860.000,m3
0065.12189,47xx,,NC,,,2021-03-10,,En fonctionnement,47xx,,NC,,
0065.02713,2713,1,E,Métaux et déchets de métaux (transit),2013-03-29,2013-03-29,,En fonctionnement,2713,1,A,10250.000,m2
0065.20744,2515,1-b,D,"Broyage, concassage,...et autres produits minéraux ou déchets non dangereux inertes",2017-01-12,,2018-11-20,En fonctionnement,2515,1-c,D,200.000,kW
0065.20744,3510,,A,Traitement de déchets dangereux,2018-11-20,2018-11-20,2018-11-20,En fonctionnement,3510,,A,2500.000,t/j
0065.09379,1185,,NC,Gaz à effet de serre fluorés ou substances qui appauvrissent la couche d'ozone,2011-06-10,2011-06-11,2011-06-10,En fonctionnement,1185,,NC,31.400,kg
0065.04559,47xx,,NC,,,2016-09-12,2016-09-12,En fonctionnement,47xx,,NC,,
0065.04559,1172,#,NC,DANGEREUX POUR L'ENVIRONNEMENT - TRES TOXIQUES (STOCKAGE ET EMPLOI),2016-09-12,2016-09-12,2016-09-12,En fonctionnement,1172,#,NC,19.000,t
0065.04559,1173,#,NC,DANGEREUX POUR L'ENVIRONNEMENT - TOXIQUES (STOCKAGE ET EMPLOI),2016-09-12,2016-09-12,2016-09-12,En fonctionnement,1173,#,NC,19.000,t
0065.02662,1434,1,NC,Liquides inflammables (remplissage ou distribution) autres que 1435,2018-01-22,2009-10-22,2018-01-22,En fonctionnement,1434,1,NC,0.000,m3
0065.02662,1421,,NC,Installation de remplissage d’aérosols inflammables,2018-01-22,,2018-01-22,En fonctionnement,1421,,NC,999.000,u/j
0065.01903,2795,2,D,"Lavage de fûts, conteneurs,... de substances ou mélanges ou de déchets dangereux",2016-11-30,2010-06-08,2016-11-30,En fonctionnement,2795,2,D,5.000,M3/J
0065.02522,4510,,NC,Dangereux pour l’environnement aquatique 1,2016-11-23,2016-03-25,2016-03-25,En fonctionnement,4510,,NC,15.000,t
0065.02522,4130,,NC,Toxicité aiguë catégorie 3 / inhalation.,2016-11-23,2016-03-25,2016-03-25,En fonctionnement,4130,,NC,0.990,t
0065.01903,4110,2-a,A,Toxicité aiguë catégorie 1,2016-11-30,,2016-11-30,En fonctionnement,4110,2-a,A,300.000,kg
0065.01903,4120,1-b,D,Toxicité aiguë catégorie 2,2016-11-30,,2016-11-30,En fonctionnement,4120,1-b,D,10.000,t
0065.01903,4120,2-a,A,Toxicité aiguë catégorie 2,2016-11-30,,2016-11-30,En fonctionnement,4120,2-a,A,10.000,t
0065.01903,4130,1-b,D,Toxicité aiguë catégorie 3 pour les voies d'exposition par inhalation,2016-11-30,,2016-11-30,En fonctionnement,4130,1-b,D,10.000,t
0065.17630,1434,,NC,Installations de remplissage ou de distribution de liquides inflammables,2014-10-21,2014-10-21,2014-10-21,En fonctionnement,1434,,NC,1.000,
0065.02966,1434,,NC,Installations de remplissage ou de distribution de liquides inflammables,2006-01-05,2006-01-05,,En fonctionnement,1434,#,NC,0.600,m3
0065.03930,4420,,NC,Peroxydes organiques type A ou type B,2019-06-06,,2019-06-06,En fonctionnement,4420,,NC,0.990,kg
0065.04559,1435,2,D,Stations-service,2016-09-12,2016-09-12,2016-09-12,En fonctionnement,1435,3,D,284.000,m3
0065.04451,2565,1-a,E,Cadmium,2019-02-18,,2019-02-18,En fonctionnement,2565,1-a,A,900.000,
0074.07641,47xx,,NC,,,1994-10-07,2000-08-08,En fonctionnement,47xx,,NC,,
0065.07291,2910,A-2,D,Combustion,1814-11-23,2010-05-28,,En fonctionnement,2910,A-2,D,4.550,MW
0065.16143,1436,1,A,Liquides combustibles de point éclair compris entre 60° C et 93° C (stockage ou emploi de),2020-06-11,,2015-09-29,En fonctionnement,1436,1,A,2500.000,t
0065.16143,2714,2,D,"déchets non dangereux de papiers, plastiques, bois,… (transit) hors 2710,2711 et 2719",2020-06-11,,2015-09-29,En fonctionnement,2714,2,D,1500.000,m3
0065.16143,2910,A-2,D,Combustion,2020-06-11,,2015-09-29,En fonctionnement,2910,A-2,D,1.630,MW
0065.04925,4510,,NC,Dangereux pour l’environnement aquatique 1,2019-10-21,2015-12-07,2015-12-07,En fonctionnement,4510,,NC,0.500,t
0065.16143,1185,2-a,D,Quantité susceptible d'être présente,2020-06-11,,2015-09-29,En fonctionnement,4802,2-a,D,0.000,kg
0065.09474,2910,A-2,D,Combustion,2005-05-13,2005-05-13,,En fonctionnement,2910,A-2,D,3.000,MW
0065.13622,47xx,,NC,,,2017-09-25,2017-09-25,En fonctionnement,47xx,,NC,,
0065.16555,47xx,,NC,,,,2018-03-30,En fonctionnement,47xx,,NC,,
0065.03570,1435,,NC,Stations service,2013-02-04,1982-05-13,,En fonctionnement,1435,#,NC,30.000,m3
0065.02517,47xx,,NC,,,2010-01-06,2016-11-15,En fonctionnement,47xx,,NC,,
0065.03069,3532,,A,Valorisation de déchets non dangereux,2017-11-09,2014-01-24,2014-01-24,En fonctionnement,3532,,A,0.000,t/j
0065.10788,2565,2-b,D,Traitement de surface,1814-11-23,1814-11-23,,En fonctionnement,2565,2-b,D,1440.000,L
0065.03069,3550,,A,stockage temporaire de déchets,2017-11-09,2014-01-24,2014-01-24,En fonctionnement,3550,,A,2800.000,t
0065.03069,3550,,A,stockage temporaire de déchets,2017-11-09,2014-01-24,,En fonctionnement,3550,,A,45000.000,t
0065.02173,4130,1,NC,Toxicité aiguë catégorie 3 pour les voies d'exposition par inhalation,2017-11-27,2015-06-01,2017-04-11,En fonctionnement,4130,1,NC,0.440,t
0065.02173,4440,,NC,"Solides comburants catégorie 1, 2 ou 3.",2017-11-27,2015-05-01,2017-04-11,En fonctionnement,4440,,NC,0.650,t
0065.02173,4120,1,NC,Toxicité aiguë catégorie 2,2017-11-27,,2017-04-11,En fonctionnement,4120,1,NC,0.380,
0065.02173,3260,,A,Traitement de surface,2017-11-27,2014-04-22,,En fonctionnement,3260,,A,49.346,m3
0065.02173,4510,2,D,Dangereux pour l'environnement aquatique de catégorie aiguë 1 ou chronique 1,2017-11-27,2014-04-22,2017-04-11,En fonctionnement,4510,2,D,21.000,t
0065.02173,2565,1-a,E,Cadmium,2017-11-27,,,En fonctionnement,2565,1-a,A,2493.000,
